trial_id,label,sample_index,t_ms,ax,ay,az,gx,gy,gz
swipe_left_20260519_212951,swipe_left,25,1241883,0.084717,-0.024414,0.99292,-9.338379,6.774902,22.094725
swipe_left_20260519_212951,swipe_left,26,1241903,0.051392,-0.010986,1.006348,5.126953,14.038085,22.583006
swipe_left_20260519_212951,swipe_left,27,1241923,0.046509,-0.009888,0.966919,33.14209,20.874022,24.902342
swipe_left_20260519_212951,swipe_left,28,1241943,0.060791,-0.05542,0.985107,37.109375,15.380858,32.531738
swipe_left_20260519_212951,swipe_left,29,1241963,0.075806,-0.064697,1.044189,12.390136,7.873535,45.043941
swipe_left_20260519_212951,swipe_left,30,1241983,0.027344,0.028809,1.008057,-9.82666,6.896972,51.330563
swipe_left_20260519_212951,swipe_left,31,1242003,-0.00708,0.105469,1.050049,-5.065917,4.882812,50.720211
swipe_left_20260519_212951,swipe_left,32,1242023,0.01001,0.123413,1.106812,16.662598,19.958496,43.762203
swipe_left_20260519_212951,swipe_left,33,1242043,0.041626,0.068481,1.034302,40.893551,22.460936,44.860836
swipe_left_20260519_212951,swipe_left,34,1242063,0.040405,0.046265,1.034058,34.790039,13.732909,47.363277
swipe_left_20260519_212951,swipe_left,35,1242083,0.03479,0.090576,1.054199,12.695312,10.559081,43.640133
swipe_left_20260519_212951,swipe_left,36,1242103,0.040405,0.109375,0.983032,6.286621,15.624999,36.621094
swipe_left_20260519_212951,swipe_left,37,1242123,0.088745,-0.026611,0.926025,5.310058,17.272949,41.198727
swipe_left_20260519_212951,swipe_left,38,1242143,0.120605,-0.068848,0.914917,6.16455,18.798828,61.096188
swipe_left_20260519_212951,swipe_left,39,1242163,0.087891,0.039429,0.907959,26.30615,12.390136,84.045403
swipe_left_20260519_212951,swipe_left,40,1242183,0.017456,0.17334,0.972656,29.296873,5.004883,90.209953
swipe_left_20260519_212951,swipe_left,41,1242203,-0.015503,0.304443,1.03418,27.343748,4.760742,78.063965
swipe_left_20260519_212951,swipe_left,42,1242223,0.017944,0.288452,1.06189,32.226562,14.09912,62.07275
swipe_left_20260519_212951,swipe_left,43,1242243,0.068726,0.158325,0.940186,27.9541,18.920898,58.837887
swipe_left_20260519_212951,swipe_left,44,1242263,0.105225,0.113159,0.822754,27.770994,12.512206,64.27002
swipe_left_20260519_212951,swipe_left,45,1242283,0.09375,0.118774,0.80896,26.123045,0.610352,71.899414
swipe_left_20260519_212951,swipe_left,46,1242303,0.060425,0.215942,0.825928,20.080564,-7.93457,74.21875
swipe_left_20260519_212951,swipe_left,47,1242323,0.000854,0.355591,0.875977,19.53125,-14.465331,66.467285
swipe_left_20260519_212951,swipe_left,48,1242343,-0.024902,0.35437,0.981934,25.939939,-19.958496,50.47607
swipe_left_20260519_212951,swipe_left,49,1242363,-0.006958,0.218872,1.115967,20.629881,-12.20703,47.302242
swipe_left_20260519_212951,swipe_left,50,1242383,0.008301,0.210205,1.085938,19.836426,-6.835937,54.931637
swipe_left_20260519_212951,swipe_left,51,1242403,0.005493,0.249756,1.109009,20.446775,-0.610352,53.710934
swipe_left_20260519_212951,swipe_left,52,1242423,0.023315,0.230225,1.048218,14.892577,6.04248,45.837399
swipe_left_20260519_212951,swipe_left,53,1242443,0.069336,0.181519,0.971924,10.620116,7.080078,40.771481
swipe_left_20260519_212951,swipe_left,54,1242463,0.105103,0.121216,0.925537,6.713867,2.441406,43.212887
swipe_left_20260519_212951,swipe_left,55,1242483,0.099487,0.137207,0.901855,2.563476,0.610352,45.715328
swipe_left_20260519_212951,swipe_left,56,1242503,0.082031,0.193848,0.971436,0.183105,-6.16455,48.645016
swipe_left_20260519_212951,swipe_left,57,1242523,0.065308,0.22937,1.032227,4.333496,-4.699707,45.837399
swipe_left_20260519_212951,swipe_left,58,1242543,0.052124,0.257324,1.026001,4.02832,0.183105,40.100098
swipe_left_20260519_212951,swipe_left,59,1242563,0.040039,0.296265,1.043701,0.610352,-0.061035,33.996582
swipe_left_20260519_212951,swipe_left,60,1242583,0.047852,0.279785,1.033447,2.685547,1.159668,25.939939
swipe_left_20260519_212951,swipe_left,61,1242603,0.074585,0.223877,1.046509,8.361816,4.211426,19.165039
swipe_left_20260519_212951,swipe_left,62,1242623,0.088135,0.209595,1.003784,4.577637,7.568359,14.465331
swipe_left_20260519_212951,swipe_left,63,1242643,0.101074,0.179565,0.967041,1.342773,7.568359,9.155273
swipe_left_20260519_212951,swipe_left,64,1242663,0.122437,0.110718,0.96814,3.479004,6.04248,5.615234
swipe_left_20260519_212951,swipe_left,65,1242683,0.12146,0.105713,0.971069,3.784179,4.882812,5.432128
swipe_left_20260519_212951,swipe_left,66,1242703,0.127075,0.085205,0.944458,5.676269,5.554199,5.065917
swipe_left_20260519_212951,swipe_left,67,1242723,0.120972,0.099731,0.926514,5.676269,4.02832,7.080078
swipe_left_20260519_212951,swipe_left,68,1242743,0.105225,0.127808,0.93396,4.760742,0.183105,7.141113
swipe_left_20260519_212951,swipe_left,69,1242763,0.098999,0.103516,0.995483,3.662109,-3.234863,4.638672
swipe_left_20260519_212951,swipe_left,70,1242783,0.103516,0.080078,1.016357,2.685547,-1.464844,3.417969
swipe_left_20260519_212951,swipe_left,71,1242803,0.094971,0.11731,0.967651,2.197266,0.183105,3.417969
swipe_left_20260519_212951,swipe_left,72,1242823,0.098999,0.125732,0.947388,2.807617,-0.854492,1.831055
swipe_left_20260519_212951,swipe_left,73,1242843,0.092896,0.127319,0.922363,2.319336,-3.234863,0.244141
swipe_left_20260519_212951,swipe_left,74,1242863,0.082886,0.104004,0.963989,3.051758,-6.896972,-2.441406
swipe_left_20260519_212951,swipe_left,75,1242883,0.099121,0.033203,1.025024,4.455566,-6.347656,-4.638672
swipe_left_20260519_212951,swipe_left,76,1242903,0.110229,0.002686,1.022705,4.02832,-2.563476,-2.441406
swipe_left_20260519_212951,swipe_left,77,1242923,0.096802,0.030396,1.006104,2.624511,-2.13623,1.220703
swipe_left_20260519_212951,swipe_left,78,1242943,0.086914,0.062134,0.991089,-0.610352,-2.502441,2.197266
swipe_left_20260519_212951,swipe_left,79,1242963,0.08374,0.074585,0.968384,-1.342773,-2.807617,1.281738
swipe_left_20260519_212951,swipe_left,80,1242983,0.08606,0.046753,1.021362,3.173828,-3.845215,-0.061035
swipe_left_20260519_212951,swipe_left,81,1243003,0.088013,0.043457,1.035156,2.502441,-1.403808,0.244141
swipe_left_20260519_212951,swipe_left,82,1243023,0.083008,0.086548,0.992554,-2.197266,-0.183105,0.915527
swipe_left_20260519_212951,swipe_left,83,1243043,0.073975,0.11377,0.950562,-2.13623,-0.793457,0.0
swipe_left_20260519_212951,swipe_left,84,1243063,0.073608,0.080811,0.973389,2.319336,-3.234863,-2.01416
swipe_left_20260519_212951,swipe_left,85,1243083,0.084717,0.037354,1.030151,3.784179,-4.272461,-3.051758
swipe_left_20260519_212951,swipe_left,86,1243103,0.089355,0.040894,1.024292,0.488281,-2.807617,-2.319336
swipe_left_20260519_212951,swipe_left,87,1243123,0.090576,0.042114,1.016113,-1.342773,-2.13623,-1.89209
swipe_left_20260519_212951,swipe_left,88,1243143,0.092041,0.032837,1.00293,1.464844,-0.061035,-0.244141
swipe_left_20260519_212951,swipe_left,89,1243163,0.091431,0.028076,0.99646,3.90625,1.037598,1.647949
swipe_left_20260519_212951,swipe_left,90,1243183,0.084595,0.040894,0.999634,3.173828,0.061035,2.075195
swipe_left_20260519_212951,swipe_left,91,1243203,0.085205,0.040283,1.019409,1.770019,1.525879,1.586914
swipe_left_20260519_212951,swipe_left,92,1243223,0.087524,0.045898,0.976807,1.281738,1.342773,2.441406
swipe_left_20260519_212951,swipe_left,93,1243243,0.081665,0.074951,0.959106,3.112793,-0.732422,3.234863
swipe_left_20260519_212951,swipe_left,94,1243263,0.07666,0.093384,0.976562,4.02832,-1.586914,1.586914
swipe_left_20260519_212951,swipe_left,95,1243283,0.074951,0.077515,0.977905,3.051758,-3.356933,-0.061035
swipe_left_20260519_212951,swipe_left,96,1243303,0.078247,0.060669,1.021729,2.319336,-2.624511,-0.549316
swipe_left_20260519_212951,swipe_left,97,1243323,0.08313,0.054443,1.018555,1.89209,-0.549316,-0.305176
swipe_left_20260519_212951,swipe_left,98,1243343,0.081299,0.060547,1.00647,0.671387,0.0,-0.244141
swipe_left_20260519_212951,swipe_left,99,1243363,0.07605,0.065186,0.998169,0.305176,1.098633,-0.854492
swipe_right_20260519_221818,swipe_right,0,4148170,0.138306,0.12207,0.983521,0.061035,-0.549316,-0.305176
swipe_right_20260519_221818,swipe_right,1,4148190,0.140625,0.110474,0.986572,0.549316,-0.12207,-0.427246
swipe_right_20260519_221818,swipe_right,2,4148210,0.140259,0.1073,0.984863,0.854492,-0.12207,0.183105
swipe_right_20260519_221818,swipe_right,3,4148230,0.137207,0.116333,0.991089,0.915527,-0.183105,0.671387
swipe_right_20260519_221818,swipe_right,4,4148250,0.136963,0.11731,0.98938,1.220703,0.854492,0.0
swipe_right_20260519_221818,swipe_right,5,4148270,0.143311,0.109619,0.983032,1.281738,1.525879,-0.610352
swipe_right_20260519_221818,swipe_right,6,4148290,0.147949,0.104126,0.97644,0.610352,0.976562,-0.244141
swipe_right_20260519_221818,swipe_right,7,4148310,0.150757,0.105225,0.97644,0.305176,0.244141,0.549316
swipe_right_20260519_221818,swipe_right,8,4148330,0.150391,0.10437,0.985229,1.159668,0.0,1.281738
swipe_right_20260519_221818,swipe_right,9,4148350,0.145996,0.111572,0.987427,0.854492,0.427246,1.708984
swipe_right_20260519_221818,swipe_right,10,4148370,0.141724,0.120605,0.989258,-0.244141,0.12207,1.647949
swipe_right_20260519_221818,swipe_right,11,4148390,0.138428,0.128174,0.992187,1.098633,0.732422,1.525879
swipe_right_20260519_221818,swipe_right,12,4148410,0.142456,0.126953,0.984131,2.624511,1.953125,1.220703
swipe_right_20260519_221818,swipe_right,13,4148430,0.143799,0.125854,0.980347,0.976562,1.403808,0.488281
swipe_right_20260519_221818,swipe_right,14,4148450,0.144165,0.12085,0.980103,-0.183105,0.976562,0.061035
swipe_right_20260519_221818,swipe_right,15,4148470,0.144775,0.11853,0.977905,0.610352,1.159668,0.488281
swipe_right_20260519_221818,swipe_right,16,4148490,0.14563,0.128052,0.985352,1.281738,1.159668,0.671387
swipe_right_20260519_221818,swipe_right,17,4148510,0.146973,0.125854,0.966919,1.525879,1.953125,0.0
swipe_right_20260519_221818,swipe_right,18,4148530,0.145264,0.125732,0.961548,1.525879,0.793457,-0.305176
swipe_right_20260519_221818,swipe_right,19,4148550,0.145142,0.117188,0.988037,2.502441,0.0,-0.366211
swipe_right_20260519_221818,swipe_right,20,4148570,0.145142,0.112915,0.976685,1.525879,0.976562,-0.244141
swipe_right_20260519_221818,swipe_right,21,4148590,0.140869,0.126099,0.965332,0.549316,0.183105,0.061035
swipe_right_20260519_221818,swipe_right,22,4148610,0.136353,0.147827,0.964844,0.854492,-0.610352,-0.061035
swipe_right_20260519_221818,swipe_right,23,4148630,0.135864,0.159668,0.966064,2.746582,-1.037598,-0.976562
swipe_right_20260519_221818,swipe_right,24,4148650,0.143555,0.154297,0.978516,3.723144,-1.89209,-2.502441
swipe_right_20260519_221818,swipe_right,25,4148670,0.158447,0.15625,0.998657,1.342773,-2.929687,-3.540039
swipe_right_20260519_221818,swipe_right,26,4148690,0.148926,0.19751,1.009766,-1.159668,-3.051758,-2.929687
swipe_right_20260519_221818,swipe_right,27,4148710,0.118164,0.272217,1.002319,-1.159668,-1.525879,-2.502441
swipe_right_20260519_221818,swipe_right,28,4148730,0.088257,0.35083,0.970459,-1.464844,-0.244141,-6.530761
swipe_right_20260519_221818,swipe_right,29,4148750,0.064575,0.412598,0.923218,-0.427246,-0.061035,-14.343261
swipe_right_20260519_221818,swipe_right,30,4148770,0.029907,0.486206,0.842651,-0.549316,-0.793457,-23.803709
swipe_right_20260519_221818,swipe_right,31,4148790,0.019775,0.527344,0.772217,4.150391,-5.737304,-36.315918
swipe_right_20260519_221818,swipe_right,32,4148810,0.073242,0.368652,0.891968,13.916015,-18.859863,-52.185055
swipe_right_20260519_221818,swipe_right,33,4148830,0.13916,0.157227,1.043335,7.995605,-26.489256,-61.767574
swipe_right_20260519_221818,swipe_right,34,4148850,0.170044,0.065063,1.080688,-0.915527,-21.423338,-58.837887
swipe_right_20260519_221818,swipe_right,35,4148870,0.192383,0.037231,1.07251,-5.676269,-13.488769,-48.21777
swipe_right_20260519_221818,swipe_right,36,4148890,0.14978,0.150757,1.010498,-6.408691,-8.117676,-42.480465
swipe_right_20260519_221818,swipe_right,37,4148910,0.088623,0.275513,0.91687,-8.850098,-10.009766,-45.104977
swipe_right_20260519_221818,swipe_right,38,4148930,0.028687,0.349121,0.857056,-5.310058,-18.676758,-54.016109
swipe_right_20260519_221818,swipe_right,39,4148950,0.012695,0.293945,0.908081,-1.953125,-27.282713,-65.673828
swipe_right_20260519_221818,swipe_right,40,4148970,0.048462,0.146118,1.02063,-3.723144,-30.029295,-71.289062
swipe_right_20260519_221818,swipe_right,41,4148990,0.082886,0.049194,1.09729,-7.263183,-26.06201,-67.687988
swipe_right_20260519_221818,swipe_right,42,4149010,0.064575,0.067383,1.082031,-8.728027,-18.249512,-60.546871
swipe_right_20260519_221818,swipe_right,43,4149030,0.020264,0.156372,1.018433,-2.01416,-14.953612,-59.020992
swipe_right_20260519_221818,swipe_right,44,4149050,0.028198,0.122437,1.041138,-1.831055,-16.662598,-63.659664
swipe_right_20260519_221818,swipe_right,45,4149070,0.036377,0.071899,1.062988,-7.507324,-14.831542,-63.96484
swipe_right_20260519_221818,swipe_right,46,4149090,0.006104,0.075928,1.005493,-5.187988,-11.840819,-61.889645
swipe_right_20260519_221818,swipe_right,47,4149110,0.00354,0.092651,0.974121,-0.976562,-10.864257,-62.438961
swipe_right_20260519_221818,swipe_right,48,4149130,0.030396,0.040771,0.985352,-1.037598,-13.427733,-63.537594
swipe_right_20260519_221818,swipe_right,49,4149150,0.053711,-0.046021,1.047119,-5.371093,-15.563964,-62.255856
swipe_right_20260519_221818,swipe_right,50,4149170,0.070801,-0.079468,1.084961,-12.756347,-9.338379,-55.969234
swipe_right_20260519_221818,swipe_right,51,4149190,0.05127,-0.005005,0.99646,-12.390136,-3.723144,-47.058102
swipe_right_20260519_221818,swipe_right,52,4149210,0.000732,0.111572,0.912842,-6.652832,-6.896972,-44.128414
swipe_right_20260519_221818,swipe_right,53,4149230,-0.015991,0.122681,0.954102,-1.525879,-12.20703,-49.926754
swipe_right_20260519_221818,swipe_right,54,4149250,0.038574,-0.021484,1.049561,-6.530761,-12.20703,-52.551266
swipe_right_20260519_221818,swipe_right,55,4149270,0.070801,-0.075928,1.051392,-12.268065,-8.056641,-45.410152
swipe_right_20260519_221818,swipe_right,56,4149290,0.043945,-0.005005,0.999146,-10.742187,-4.02832,-37.597656
swipe_right_20260519_221818,swipe_right,57,4149310,0.013672,0.079346,0.938599,-7.751464,-4.089355,-36.437988
swipe_right_20260519_221818,swipe_right,58,4149330,0.021362,0.065796,0.950928,-5.92041,-7.995605,-39.123535
swipe_right_20260519_221818,swipe_right,59,4149350,0.048218,0.022461,1.004272,-7.995605,-9.338379,-39.916992
swipe_right_20260519_221818,swipe_right,60,4149370,0.063477,-0.012695,1.001587,-5.737304,-6.835937,-36.437988
swipe_right_20260519_221818,swipe_right,61,4149390,0.05542,-0.012451,0.97937,-0.549316,-5.737304,-31.494139
swipe_right_20260519_221818,swipe_right,62,4149410,0.069214,-0.034546,1.001465,0.305176,-6.652832,-29.174803
swipe_right_20260519_221818,swipe_right,63,4149430,0.085449,-0.06604,1.037964,-2.563476,-5.737304,-25.024412
swipe_right_20260519_221818,swipe_right,64,4149450,0.083496,-0.055176,1.027344,-2.441406,-2.685547,-20.38574
swipe_right_20260519_221818,swipe_right,65,4149470,0.087891,-0.023315,1.001099,-0.610352,-1.831055,-15.747069
swipe_right_20260519_221818,swipe_right,66,4149490,0.070312,-0.00293,1.001831,1.525879,-1.586914,-12.08496
swipe_right_20260519_221818,swipe_right,67,4149510,0.051758,-0.00061,0.994019,4.943848,0.549316,-10.131835
swipe_right_20260519_221818,swipe_right,68,4149530,0.060913,-0.001099,0.964966,6.896972,0.549316,-8.239746
swipe_right_20260519_221818,swipe_right,69,4149550,0.084473,0.008911,0.9729,5.310058,-3.662109,-5.187988
swipe_right_20260519_221818,swipe_right,70,4149570,0.081909,0.040161,1.035767,3.784179,-3.540039,-0.854492
swipe_right_20260519_221818,swipe_right,71,4149590,0.041382,0.079468,1.033691,3.479004,-1.281738,0.671387
swipe_right_20260519_221818,swipe_right,72,4149610,0.02417,0.102417,0.996338,2.502441,1.525879,1.159668
swipe_right_20260519_221818,swipe_right,73,4149630,0.05249,0.098633,0.998535,0.915527,0.244141,-0.488281
swipe_right_20260519_221818,swipe_right,74,4149650,0.068604,0.095947,1.014893,-0.732422,-0.610352,-0.610352
swipe_right_20260519_221818,swipe_right,75,4149670,0.061157,0.097534,1.009277,0.183105,0.793457,0.549316
swipe_right_20260519_221818,swipe_right,76,4149690,0.059326,0.097046,1.002563,2.13623,1.708984,1.098633
swipe_right_20260519_221818,swipe_right,77,4149710,0.081421,0.096558,1.004395,1.953125,2.258301,0.671387
swipe_right_20260519_221818,swipe_right,78,4149730,0.09021,0.108521,0.995361,0.12207,2.746582,1.281738
swipe_right_20260519_221818,swipe_right,79,4149750,0.059204,0.135498,0.981934,-0.549316,2.563476,2.990722
swipe_right_20260519_221818,swipe_right,80,4149770,0.039307,0.151367,0.981079,-0.305176,1.342773,2.685547
swipe_right_20260519_221818,swipe_right,81,4149790,0.048828,0.137451,0.990601,0.244141,1.342773,0.427246
swipe_right_20260519_221818,swipe_right,82,4149810,0.058105,0.11438,0.976074,1.037598,2.441406,-0.793457
swipe_right_20260519_221818,swipe_right,83,4149830,0.06958,0.105225,0.97229,1.403808,1.89209,-0.854492
swipe_right_20260519_221818,swipe_right,84,4149850,0.071045,0.108765,0.974976,2.13623,1.281738,0.12207
swipe_right_20260519_221818,swipe_right,85,4149870,0.064453,0.108887,0.976074,2.990722,1.220703,0.915527
swipe_right_20260519_221818,swipe_right,86,4149890,0.067017,0.086304,0.97168,3.845215,1.281738,0.671387
swipe_right_20260519_221818,swipe_right,87,4149910,0.079834,0.077515,0.984253,2.685547,0.12207,1.342773
swipe_right_20260519_221818,swipe_right,88,4149930,0.098022,0.091431,1.004761,-0.427246,-0.488281,2.868652
swipe_right_20260519_221818,swipe_right,89,4149950,0.071289,0.127319,1.010498,-2.990722,-0.12207,5.92041
swipe_right_20260519_221818,swipe_right,90,4149970,0.032715,0.169189,1.008179,-3.356933,1.037598,6.835937
swipe_right_20260519_221818,swipe_right,91,4149990,0.031738,0.175659,0.977661,-3.967285,2.502441,3.356933
swipe_right_20260519_221818,swipe_right,92,4150010,0.042603,0.154053,0.963257,-3.051758,1.525879,-0.183105
swipe_right_20260519_221818,swipe_right,93,4150030,0.058105,0.117554,0.975952,-0.183105,0.061035,-2.563476
swipe_right_20260519_221818,swipe_right,94,4150050,0.081665,0.077515,0.983154,2.685547,0.366211,-3.112793
swipe_right_20260519_221818,swipe_right,95,4150070,0.092285,0.06189,0.992065,3.295898,0.0,-1.098633
swipe_right_20260519_221818,swipe_right,96,4150090,0.090942,0.08252,1.001465,1.89209,-0.061035,2.075195
swipe_right_20260519_221818,swipe_right,97,4150110,0.073975,0.108032,0.991943,1.342773,0.366211,3.967285
swipe_right_20260519_221818,swipe_right,98,4150130,0.060669,0.123901,0.995972,1.403808,0.061035,4.272461
swipe_right_20260519_221818,swipe_right,99,4150150,0.063843,0.130127,0.989014,1.708984,0.732422,3.845215
swipe_right_20260519_221828,swipe_right,0,4158310,0.119751,0.174561,0.963623,0.0,-0.061035,1.220703
swipe_right_20260519_221828,swipe_right,1,4158330,0.122559,0.170166,0.966309,1.159668,-0.549316,1.220703
swipe_right_20260519_221828,swipe_right,2,4158350,0.123779,0.169067,0.976318,0.671387,-1.098633,0.915527
swipe_right_20260519_221828,swipe_right,3,4158370,0.12561,0.164307,0.977051,0.12207,-1.281738,0.305176
swipe_right_20260519_221828,swipe_right,4,4158390,0.126831,0.159668,0.989746,0.366211,-1.525879,0.549316
swipe_right_20260519_221828,swipe_right,5,4158410,0.123291,0.161011,0.98938,0.0,-0.915527,0.610352
swipe_right_20260519_221828,swipe_right,6,4158430,0.124268,0.157349,0.984009,0.671387,-0.366211,0.793457
swipe_right_20260519_221828,swipe_right,7,4158450,0.121338,0.166382,0.981812,1.403808,0.12207,1.403808
swipe_right_20260519_221828,swipe_right,8,4158470,0.116943,0.174561,0.967163,-0.732422,0.244141,0.854492
swipe_right_20260519_221828,swipe_right,9,4158490,0.118774,0.169922,0.965454,-0.915527,-0.427246,0.305176
swipe_right_20260519_221828,swipe_right,10,4158510,0.118286,0.171021,0.97522,0.549316,-0.366211,0.427246
swipe_right_20260519_221828,swipe_right,11,4158530,0.119263,0.169434,0.973511,1.098633,0.12207,0.610352
swipe_right_20260519_221828,swipe_right,12,4158550,0.120239,0.172119,0.976562,0.671387,-0.12207,0.610352
swipe_right_20260519_221828,swipe_right,13,4158570,0.122314,0.165894,0.979736,0.427246,-0.305176,0.0
swipe_right_20260519_221828,swipe_right,14,4158590,0.123291,0.158447,0.983154,0.305176,-0.427246,-0.061035
swipe_right_20260519_221828,swipe_right,15,4158610,0.120117,0.166138,0.982178,1.098633,0.061035,0.915527
swipe_right_20260519_221828,swipe_right,16,4158630,0.118408,0.171509,0.994385,0.244141,-0.12207,0.549316
swipe_right_20260519_221828,swipe_right,17,4158650,0.118286,0.168335,0.987061,-0.061035,1.281738,-0.12207
swipe_right_20260519_221828,swipe_right,18,4158670,0.12085,0.165039,0.968018,0.427246,2.075195,0.12207
swipe_right_20260519_221828,swipe_right,19,4158690,0.121094,0.164795,0.9646,0.244141,0.427246,0.366211
swipe_right_20260519_221828,swipe_right,20,4158710,0.122192,0.167358,0.969116,-0.244141,0.061035,0.305176
swipe_right_20260519_221828,swipe_right,21,4158730,0.123047,0.174316,0.967651,0.915527,0.915527,0.244141
swipe_right_20260519_221828,swipe_right,22,4158750,0.125854,0.173218,0.963745,0.854492,0.0,0.0
swipe_right_20260519_221828,swipe_right,23,4158770,0.125122,0.169189,0.970215,0.915527,-0.732422,0.061035
swipe_right_20260519_221828,swipe_right,24,4158790,0.119995,0.176514,0.978394,1.403808,0.12207,0.061035
swipe_right_20260519_221828,swipe_right,25,4158810,0.119385,0.171875,0.9729,1.037598,-0.244141,-0.366211
swipe_right_20260519_221828,swipe_right,26,4158830,0.122192,0.168335,0.981812,0.488281,-0.915527,-0.12207
swipe_right_20260519_221828,swipe_right,27,4158850,0.120361,0.175049,0.989746,0.793457,0.488281,-0.183105
swipe_right_20260519_221828,swipe_right,28,4158870,0.119629,0.177002,0.969238,0.732422,0.732422,-0.854492
swipe_right_20260519_221828,swipe_right,29,4158890,0.122314,0.169067,0.965454,1.342773,-0.305176,-1.037598
swipe_right_20260519_221828,swipe_right,30,4158910,0.123535,0.164062,0.979614,0.915527,-0.305176,-0.854492
swipe_right_20260519_221828,swipe_right,31,4158930,0.123169,0.157593,0.974243,1.098633,0.0,-0.488281
swipe_right_20260519_221828,swipe_right,32,4158950,0.122925,0.157104,0.973511,1.525879,-0.549316,0.488281
swipe_right_20260519_221828,swipe_right,33,4158970,0.122559,0.164795,0.982178,1.037598,-0.244141,0.732422
swipe_right_20260519_221828,swipe_right,34,4158990,0.119873,0.170532,0.981445,-0.061035,-0.305176,0.0
swipe_right_20260519_221828,swipe_right,35,4159010,0.123291,0.161011,0.988647,0.244141,0.183105,0.12207
swipe_right_20260519_221828,swipe_right,36,4159030,0.120972,0.163086,0.986694,0.183105,0.671387,0.976562
swipe_right_20260519_221828,swipe_right,37,4159050,0.11731,0.174072,0.980957,-0.061035,0.793457,0.610352
swipe_right_20260519_221828,swipe_right,38,4159070,0.117188,0.177124,0.978638,-0.488281,1.098633,-0.12207
swipe_right_20260519_221828,swipe_right,39,4159090,0.12207,0.168091,0.967651,-0.183105,0.671387,-0.244141
swipe_right_20260519_221828,swipe_right,40,4159110,0.125977,0.160278,0.973267,0.0,0.183105,0.732422
swipe_right_20260519_221828,swipe_right,41,4159130,0.121704,0.172974,0.976685,0.671387,0.732422,1.159668
swipe_right_20260519_221828,swipe_right,42,4159150,0.11792,0.177124,0.969482,1.037598,0.0,0.732422
swipe_right_20260519_221828,swipe_right,43,4159170,0.123047,0.171509,0.974731,0.305176,-0.061035,0.671387
swipe_right_20260519_221828,swipe_right,44,4159190,0.124023,0.177368,0.977051,0.610352,0.488281,0.671387
swipe_right_20260519_221828,swipe_right,45,4159210,0.123779,0.17749,0.976685,0.976562,0.793457,0.12207
swipe_right_20260519_221828,swipe_right,46,4159230,0.124634,0.165527,0.97522,0.976562,0.244141,0.671387
swipe_right_20260519_221828,swipe_right,47,4159250,0.119263,0.172119,0.97937,0.305176,0.305176,1.098633
swipe_right_20260519_221828,swipe_right,48,4159270,0.117554,0.181274,0.976074,-0.061035,0.366211,0.610352
swipe_right_20260519_221828,swipe_right,49,4159290,0.119141,0.181396,0.975952,1.037598,0.976562,0.061035
swipe_right_20260519_221828,swipe_right,50,4159310,0.125244,0.173096,0.966919,0.244141,0.488281,0.0
swipe_right_20260519_221828,swipe_right,51,4159330,0.124756,0.173584,0.97522,0.0,0.244141,0.061035
swipe_right_20260519_221828,swipe_right,52,4159350,0.124268,0.173706,0.971436,0.305176,0.427246,0.12207
swipe_right_20260519_221828,swipe_right,53,4159370,0.122681,0.17041,0.969238,1.220703,-0.061035,0.610352
swipe_right_20260519_221828,swipe_right,54,4159390,0.119751,0.179687,0.978027,1.281738,0.061035,0.976562
swipe_right_20260519_221828,swipe_right,55,4159410,0.115967,0.18689,0.979004,1.098633,0.549316,-0.12207
swipe_right_20260519_221828,swipe_right,56,4159430,0.124268,0.169556,0.97522,0.427246,-0.244141,-0.12207
swipe_right_20260519_221828,swipe_right,57,4159450,0.121338,0.170654,0.98584,0.366211,-0.305176,0.183105
swipe_right_20260519_221828,swipe_right,58,4159470,0.117432,0.179321,0.974854,0.488281,0.915527,0.488281
swipe_right_20260519_221828,swipe_right,59,4159490,0.117188,0.186035,0.962769,0.854492,1.037598,0.12207
swipe_right_20260519_221828,swipe_right,60,4159510,0.122314,0.183716,0.970581,1.342773,0.427246,-0.610352
swipe_right_20260519_221828,swipe_right,61,4159530,0.130127,0.16394,0.972534,1.281738,0.183105,-0.793457
swipe_right_20260519_221828,swipe_right,62,4159550,0.124878,0.167969,0.978638,0.793457,-0.12207,0.244141
swipe_right_20260519_221828,swipe_right,63,4159570,0.118042,0.181396,0.97522,1.281738,0.061035,0.671387
swipe_right_20260519_221828,swipe_right,64,4159590,0.115112,0.190674,0.977295,0.915527,0.0,0.0
swipe_right_20260519_221828,swipe_right,65,4159610,0.114746,0.191406,0.966431,0.061035,-0.061035,-0.793457
swipe_right_20260519_221828,swipe_right,66,4159630,0.114258,0.188599,0.981934,0.244141,-1.098633,-1.281738
swipe_right_20260519_221828,swipe_right,67,4159650,0.116821,0.176392,0.981812,1.037598,-0.244141,-1.708984
swipe_right_20260519_221828,swipe_right,68,4159670,0.112061,0.18811,0.963623,0.549316,-0.12207,-1.159668
swipe_right_20260519_221828,swipe_right,69,4159690,0.09082,0.241333,0.971436,0.12207,-1.159668,-1.037598
swipe_right_20260519_221828,swipe_right,70,4159710,0.060791,0.283813,0.950562,-0.915527,-1.037598,-4.150391
swipe_right_20260519_221828,swipe_right,71,4159730,0.037598,0.331787,0.926514,-3.784179,-2.929687,-8.422852
swipe_right_20260519_221828,swipe_right,72,4159750,0.026611,0.398682,0.963623,0.427246,-4.699707,-11.413573
